time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,precipAccumulation
1454245200.0,,,0.0,0.0,-23.73,-23.73,-28.97,0.62,,1.0,,,,,0.0,10.003,,,
1454248800.0,,,0.0,0.0,-26.73,-26.73,-32.03,0.61,,1.0,,,,,0.0,10.003,,,
1454252400.0,,,0.0,0.0,-27.51,-27.51,-30.73,0.74,1057.5,0.95,,,0.0,,0.0,10.003,,,
1454256000.0,,,0.0,0.0,-26.73,-26.73,-31.02,0.67,,0.0,,,,,0.0,10.003,,,
1454259600.0,,,0.0,0.0,-26.73,-26.73,-30.02,0.74,,0.0,,,,,0.0,10.003,,,
1454263200,Clear,clear-night,0,0,-29.65,-35.5,-32.95,0.73,1058.8,1.48,,,110.0,0.0,0,6.004,,,
1454266800,Clear,clear-night,0,0,-31.77,-31.77,-35.03,0.73,,1,,,,0.0,0,6.004,,,
1454270400,Clear,clear-night,0,0,-30.76,-38.29,-33.97,0.73,,2,,,90.0,0.0,0,6.004,,,
1454274000,Clear,clear-night,0,0,-30.49,-30.49,-34.14,0.7,1058.4,0.48,,,251.0,0.0,0,6.004,,,
1454277600,Clear,clear-night,0,0,-32.73,-32.73,-36.03,0.72,,0,,,,0.0,0,6.004,,,
1454281200,Clear,clear-night,0,0,-33.71,-41.73,-38.01,0.65,,2,,,161.0,0.0,0,5.002,,,
1454284800,Clear,clear-night,0,0,-31.77,-31.77,-34.93,0.74,1057.4,0.48,,,230.0,0.0,0,5.002,,,
1454288400,Clear,clear-day,0,0,-29.76,-29.76,-33.97,0.67,,1,,,,0.0,0,4.004,,,
1454292000,Foggy,fog,0,0,-29.76,-29.76,-33.97,0.67,,1,,,,0.0,0,2.997,,,
1454295600,Foggy,fog,0,0,-27.33,-27.33,-30.54,0.74,1054.5,1,,,180.0,0.0,1,2.997,,,
1454299200,Foggy,fog,0,0,-23.73,-23.73,-28.01,0.68,,0,,,,0.0,1,2.997,,,
1454302800,Clear,clear-day,0,0,-21.75,-21.75,-26.0,0.68,,1,,,,0.0,2,4.004,,,
1454306400,Clear,clear-day,0,0,-19.42,-25.08,-25.42,0.59,1047.6,2,,,251.0,0.0,2,5.002,,,
1454310000,Clear,clear-day,0,0,-15.72,-15.72,-22.99,0.54,,0,,,,0.0,1,6.004,,,
1454313600,Clear,clear-day,0,0,-17.73,-17.73,-22.99,0.63,,0,,,,0.0,0,6.004,,,
1454317200,Clear,clear-day,0,0,-19.47,-19.47,-24.28,0.66,1045.9,1,,,230.0,0.0,0,6.004,,,
1454320800,Clear,clear-night,0,0,-24.76,-31.3,-28.97,0.68,,2,,,161.0,0.0,0,8.005,,,
1454324400,Clear,clear-night,0,0,-26.73,-33.6,-30.02,0.74,,2,,,170.0,0.0,0,8.005,,,
1454328000,Clear,clear-night,0,0,-27.99,-33.61,-32.16,0.67,1050.5,1.48,,,161.0,0.0,0,8.005,,,
1454331600,Clear,clear-night,0,0,-28.71,-35.91,-32.03,0.73,,2,,,161.0,0.0,0,6.004,,,
1454335200,Clear,clear-night,0,0,-30.76,-38.29,-33.97,0.73,,2,,,180.0,0.0,0,6.004,,,
1454338800,Clear,clear-night,0,0,-30.47,-37.96,-34.13,0.7,1050.1,2,,,186.0,0.0,0,5.002,,,
1454342400,Clear,clear-night,0,0,-30.76,-38.29,-35.03,0.66,,2,,,170.0,0.0,0,5.002,,,
1454346000,Clear,clear-night,0,0,-30.76,-30.76,-35.03,0.66,,0,,,,0.0,0,5.002,,,
1454349600,Clear,clear-night,0,0,-30.04,-30.04,-33.86,0.69,1050.1,0.48,,,161.0,0.0,0,5.002,,,
1454353200,Clear,clear-night,0,0,-31.77,-31.77,-36.03,0.66,,1,,,,0.0,0,5.002,,,
1454356800,Clear,clear-night,0,0,-29.76,-29.76,-32.99,0.73,,0,,,,0.0,0,5.002,,,
1454360400,Clear,clear-night,0,0,-30.23,-30.23,-34.1,0.69,1048.8,0.95,,,180.0,0.0,0,5.002,,,
1454364000,Clear,clear-night,0,0,-29.76,-29.76,-32.99,0.73,,0,,,,0.0,0,5.002,,,
1454367600,Partly Cloudy,partly-cloudy-night,0,0,-30.76,-30.76,-33.97,0.73,,1,,,,0.44,0,5.002,,,
1454371200,Partly Cloudy,partly-cloudy-night,0,0,-33.19,-33.19,-37.08,0.68,1049.4,0.48,,,200.0,0.35,0,5.002,,,
1454374800,Clear,clear-day,0,0,-32.73,-32.73,-36.98,0.66,,0,,,,0.0,0,5.002,,,
1454378400,Clear,clear-day,0,0,-30.76,-30.76,-35.03,0.66,,0,,,,0.0,0,4.004,,,
1454382000,Foggy,fog,0,0,-27.54,-27.54,-30.73,0.74,1045.4,0,,,,0.13,1,2.997,,,
1454385600,Foggy,fog,0,0,-23.73,-23.73,-26.99,0.74,,1,,,,0.0,1,2.003,,,
1454389200,Foggy,fog,0,0,-21.75,-21.75,-25.02,0.75,,0,,,,0.0,2,2.8,,,
1454392800,Clear,clear-day,0,0,-17.95,-17.95,-22.19,0.69,1039.7,0,,,,0.25,1,4.004,,,
1454396400,Clear,clear-day,0,0,-18.74,-18.74,-22.99,0.69,,0,,,,0.0,1,5.002,,,
1454400000,Mostly Cloudy,partly-cloudy-day,0,0,-18.74,-26.02,-24.0,0.63,,3,,,210.0,0.75,0,8.005,,,
1454403600,Mostly Cloudy,partly-cloudy-day,0,0,-18.7,-24.34,-24.14,0.62,1039.6,2.05,,,228.0,0.75,0,8.005,,,
1454407200.0,,,0.0,0.0,-20.73,-26.61,-26.0,0.63,,2.0,,,140.0,,0.0,10.003,,,
1454410800.0,,,0.0,0.0,-23.73,-23.73,-26.99,0.74,,1.0,,,,,0.0,10.003,,,
1454414400,Clear,clear-night,0,0,-25.15,-30.51,-28.19,0.76,1044.8,1.53,,,55.0,0.25,0,10.003,,,
1454418000.0,,,0.0,0.0,-25.74,-32.44,-28.97,0.74,,2.0,,,60.0,,0.0,10.003,,,
1454421600,Clear,clear-night,0,0,-26.73,-33.6,-31.02,0.67,,2,,,80.0,0.0,0,8.005,,,
1454425200,Clear,clear-night,0,0,-29.76,-37.13,-32.96,0.74,1048.8,2,,,129.0,0.0,0,8.005,,,
1454428800,Clear,clear-night,0,0,-31.77,-39.47,-36.03,0.66,,2,,,180.0,0.0,0,8.005,,,
1454432400,Clear,clear-night,0,0,-30.76,-38.29,-33.97,0.73,,2,,,180.0,0.0,0,8.005,,,
1454436000,Clear,clear-night,0,0,-31.93,-39.66,-35.2,0.73,1049.8,2,,,165.0,0.0,0,6.004,,,
1454439600,Clear,clear-night,0,0,-29.76,-37.13,-32.99,0.73,,2,,,170.0,0.0,0,6.004,,,
1454443200,Clear,clear-night,0,0,-28.71,-28.71,-32.99,0.67,,1,,,,0.0,0,6.004,,,
1454446800,Mostly Cloudy,partly-cloudy-night,0,0,-26.89,-26.89,-30.58,0.71,1048.4,1,,,110.0,0.75,0,5.002,,,
1454450400,Mostly Cloudy,partly-cloudy-night,0,0,-27.75,-27.75,-31.02,0.74,,0,,,,0.75,0,5.002,,,
1454454000,Mostly Cloudy,partly-cloudy-night,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.75,0,5.002,,,
1454457600,Foggy,fog,0,0,-27.04,-27.04,-30.21,0.74,1049.3,0,,,,0.81,0,2.997,,,
1454461200,Foggy,fog,0,0,-27.75,-27.75,-31.02,0.74,,0,,,,0.44,0,2.003,,,
1454464800,Foggy,fog,0,0,-27.75,-27.75,-32.03,0.67,,0,,,,0.44,0,1.6,,,
1454468400,Foggy,fog,0,0,-24.66,-24.66,-27.86,0.75,1048.8,0,,,,0.44,1,1.498,,,
1454472000,Foggy,fog,0,0,-22.73,-22.73,-26.0,0.75,,0,,,,0.0,2,1.498,,,
1454475600,Foggy,fog,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.75,2,3.201,,,
1454479200,Partly Cloudy,partly-cloudy-day,0,0,-18.57,-22.88,-23.05,0.68,1045.4,1.48,,,264.0,0.51,1,8.005,,,
1454482800.0,,,0.0,0.0,-17.73,-23.12,-22.01,0.69,,2.0,,,260.0,,,10.003,,,
1454486400.0,,,0.0,0.0,-17.73,-23.12,-22.01,0.69,,2.0,,,260.0,,,10.003,,,
1454490000,Partly Cloudy,partly-cloudy-day,0,0,-18.94,-18.94,-23.33,0.68,1046.0,1,,,304.0,0.51,0,10.003,,,
1454493600,Partly Cloudy,partly-cloudy-night,0,0,-21.75,-21.75,-26.0,0.68,,0,,,,0.44,0,10.003,,,
1454497200,Partly Cloudy,partly-cloudy-night,0,0,-25.74,-32.44,-28.97,0.74,,2,,,,0.44,0,10.003,,,
1454500800,Partly Cloudy,partly-cloudy-night,0,0,-21.37,-21.37,-24.48,0.76,1050.2,0.48,,,161.0,0.35,0,10.003,,,
1454504400.0,,,0.0,0.0,-23.73,-23.73,-26.99,0.74,,0.0,,,,,0.0,10.003,,,
1454508000.0,,,0.0,0.0,-25.74,-25.74,-28.01,0.81,,1.0,,,,,0.0,10.003,,,
1454511600.0,,,0.0,0.0,-24.76,-31.3,-26.99,0.82,1051.7,2.0,,,0.0,,0.0,10.003,,,
1454515200.0,,,0.0,0.0,-29.76,-37.13,-33.97,0.67,,2.0,,,150.0,,0.0,10.003,,,
1454518800.0,,,0.0,0.0,-28.71,-35.91,-32.03,0.73,,2.0,,,150.0,,0.0,10.003,,,
1454522400.0,,,0.0,0.0,-28.06,-28.06,-31.77,0.7,1054.4,0.48,,,90.0,,0.0,10.003,,,
1454526000.0,,,0.0,0.0,-28.71,-35.91,-32.03,0.73,,2.0,,,131.0,,0.0,10.003,,,
1454529600.0,,,0.0,0.0,-28.71,-28.71,-32.03,0.73,,0.0,,,,,0.0,8.005,,,
1454533200,Mostly Cloudy,partly-cloudy-night,0,0,-29.92,-29.92,-33.13,0.74,1054.5,0.48,,,90.0,0.75,0,8.005,,,
1454536800,Clear,clear-night,0,0,-28.71,-28.71,-32.03,0.73,,1,,,,0.0,0,6.004,,,
1454540400,Clear,clear-night,0,0,-29.76,-29.76,-33.97,0.67,,1,,,,0.0,0,6.004,,,
1454544000,Clear,clear-night,0,0,-30.95,-30.95,-34.72,0.69,1055.5,0,,,,0.0,0,6.004,,,
1454547600,Clear,clear-day,0,0,-29.76,-29.76,-33.97,0.67,,0,,,,0.0,0,8.005,,,
1454551200,Clear,clear-day,0,0,-29.76,-29.76,-33.97,0.67,,1,,,,0.0,0,8.005,,,
1454554800,Clear,clear-day,0,0,-26.5,-26.5,-29.77,0.74,1052.7,0.48,,,110.0,0.13,1,8.005,,,
1454558400,Clear,clear-day,0,0,-23.73,-23.73,-26.99,0.74,,0,,,,0.19,2,10.003,,,
1454562000,Clear,clear-day,0,0,-18.74,-18.74,-22.01,0.75,,0,,,,0.19,2,10.003,,,
1454565600,Clear,clear-day,0,0,-16.65,-16.65,-19.52,0.78,1045.6,0,,,,0.16,2,10.003,,,
1454569200.0,,,0.0,0.0,-16.74,-23.61,-19.01,0.83,,3.0,,,260.0,,,10.003,,,
1454572800.0,,,0.0,0.0,-14.72,-24.14,-19.01,0.7,,6.0,,,330.0,,,10.003,,,
1454576400,Clear,clear-day,0,0,-17.04,-25.73,-20.91,0.72,1045.1,4.48,,,310.0,0.18,0,10.003,,,
1454580000.0,,,0.0,0.0,-16.74,-21.96,-20.99,0.7,,2.0,,,300.0,,0.0,10.003,,,
1454583600.0,,,0.0,0.0,-19.72,-27.2,-24.0,0.69,,3.0,,,341.0,,0.0,10.003,,,
1454587200.0,,,0.0,0.0,-20.07,-27.61,-24.0,0.71,1048.7,3.0,,,309.0,,0.0,10.003,,,
1454590800.0,,,0.0,0.0,-24.76,-33.25,-28.01,0.74,,3.0,,,300.0,,0.0,10.003,,,
1454594400.0,,,0.0,0.0,-25.74,-35.91,-28.97,0.74,,4.01,,,170.0,,0.0,10.003,,,
1454598000.0,,,0.0,0.0,-25.09,-31.69,-28.38,0.74,1053.0,2.0,,,152.0,,0.0,10.003,,,
1454601600.0,,,0.0,0.0,-27.75,-27.75,-31.02,0.74,,1.0,,,,,0.0,10.003,,,
1454605200.0,,,0.0,0.0,-28.71,-35.91,-32.99,0.67,,2.0,,,,,0.0,10.003,,,
1454608800.0,,,0.0,0.0,-29.27,-35.07,-32.0,0.77,1055.5,1.48,,,161.0,,0.0,10.003,,,
1454612400.0,,,0.0,0.0,-29.76,-37.13,-32.99,0.73,,2.0,,,150.0,,0.0,10.003,,,
1454616000.0,,,0.0,0.0,-28.71,-35.91,-32.03,0.73,,2.0,,,180.0,,0.0,10.003,,,
1454619600.0,,,0.0,0.0,-26.42,-26.42,-29.43,0.76,1053.5,0.48,,,110.0,,0.0,10.003,,,
1454623200.0,,,0.0,0.0,-29.76,-29.76,-32.99,0.73,,0.0,,,,,0.0,10.003,,,
1454626800.0,,,0.0,0.0,-31.77,-31.77,-35.03,0.73,,0.0,,,,,0.0,10.003,,,
1454630400,Clear,clear-night,0,0,-29.09,-35.01,-32.29,0.74,1055.2,1.53,,,173.0,0.19,0,8.005,,,
1454634000,Clear,clear-day,0,0,-29.76,-37.13,-32.99,0.73,,2,,,170.0,0.0,0,8.005,,,
1454637600,Clear,clear-day,0,0,-27.75,-27.75,-32.03,0.67,,0,,,,0.0,0,6.004,,,
1454641200,Clear,clear-day,0,0,-23.23,-23.23,-26.96,0.71,1051.9,1,,,289.0,0.13,1,8.005,,,
1454644800.0,,,0.0,0.0,-20.73,-20.73,-24.0,0.75,,1.0,,,,,,10.003,,,
1454648400.0,,,0.0,0.0,-16.74,-23.61,-22.01,0.64,,3.0,,,200.0,,,10.003,,,
1454652000.0,,,0.0,0.0,-15.68,-21.57,-21.47,0.61,1045.8,2.48,,,230.0,,,10.003,,,
1454655600.0,,,0.0,0.0,-14.72,-21.19,-20.99,0.59,,3.0,,,230.0,,,10.003,,,
1454659200.0,,,0.0,0.0,-14.72,-21.19,-22.01,0.54,,3.0,,,180.0,,,10.003,,,
1454662800.0,,,0.0,0.0,-16.17,-22.22,-22.34,0.59,1045.1,2.53,,,187.0,,,10.003,,,
1454666400.0,,,0.0,0.0,-19.72,-25.44,-25.02,0.63,,2.0,,,200.0,,0.0,10.003,,,
1454670000.0,,,0.0,0.0,-23.73,-32.02,-28.01,0.68,,3.0,,,180.0,,0.0,10.003,,,
1454673600.0,,,0.0,0.0,-22.81,-29.03,-27.58,0.65,1047.9,2.0,,,161.0,,0.0,10.003,,,
1454677200.0,,,0.0,0.0,-24.76,-31.3,-28.01,0.74,,2.0,,,161.0,,0.0,10.003,,,
1454680800.0,,,0.0,0.0,-27.75,-34.79,-31.02,0.74,,2.0,,,170.0,,0.0,10.003,,,
1454684400.0,,,0.0,0.0,-27.03,-27.03,-30.2,0.74,1049.0,0.48,,,200.0,,0.0,10.003,,,
1454688000.0,,,0.0,0.0,-30.76,-38.29,-33.97,0.73,,2.0,,,170.0,,0.0,10.003,,,
1454691600.0,,,0.0,0.0,-26.73,-33.6,-31.02,0.67,,2.0,,,170.0,,0.0,10.003,,,
1454695200.0,,,0.0,0.0,-27.93,-27.93,-31.14,0.74,1048.7,1.0,,,110.0,,0.0,10.003,,,
1454698800.0,,,0.0,0.0,-30.76,-38.29,-33.97,0.73,,2.0,,,180.0,,0.0,10.003,,,
1454702400,Clear,clear-night,0,0,-28.71,-35.91,-32.03,0.73,,2,,,180.0,0.0,0,8.005,,,
1454706000,Clear,clear-night,0,0,-29.73,-37.1,-32.8,0.75,1047.1,2,,,174.0,0.0,0,6.004,,,
1454709600,Clear,clear-night,0,0,-28.71,-28.71,-32.99,0.67,,0,,,,0.0,0,6.004,,,
1454713200,Clear,clear-night,0,0,-28.71,-28.71,-32.03,0.73,,0,,,,0.0,0,5.002,,,
1454716800,Clear,clear-night,0,0,-30.82,-30.82,-34.59,0.69,1046.9,1,,,161.0,0.0,0,5.002,,,
1454720400,Foggy,fog,0,0,-29.76,-29.76,-33.97,0.67,,0,,,,0.0,0,2.997,,,
1454724000,Foggy,fog,0,0,-26.73,-26.73,-31.02,0.67,,0,,,,0.0,0,2.997,,,
1454727600,Foggy,fog,0,0,-24.43,-24.43,-27.61,0.75,1042.0,0.95,,,161.0,0.0,1,2.997,,,
1454731200,Foggy,fog,0,0,-19.72,-19.72,-22.99,0.75,,0,,,,0.0,2,2.997,,,
1454734800,Foggy,fog,0,0,-17.73,-17.73,-24.0,0.58,,0,,,,0.0,2,2.997,,,
1454738400,Clear,clear-day,0,0,-16.46,-16.46,-23.13,0.56,1034.8,1,,,290.0,0.12,2,4.004,,,
1454742000,Clear,clear-day,0,0,-15.72,-15.72,-20.99,0.64,,1,,,,0.0,1,4.004,,,
1454745600,Clear,clear-day,0,0,-15.72,-15.72,-19.99,0.7,,1,,,,0.0,1,5.002,,,
1454749200,Clear,clear-day,0,0,-17.22,-21.46,-22.34,0.64,1035.0,1.53,,,297.0,0.06,0,8.005,,,
1454752800.0,,,0.0,0.0,-16.74,-23.61,-22.99,0.58,,3.0,,,230.0,,0.0,10.003,,,
1454756400.0,,,0.0,0.0,-21.75,-29.63,-26.99,0.62,,3.0,,,170.0,,0.0,10.003,,,
1454760000,Clear,clear-night,0,0,-25.81,-34.43,-29.86,0.69,1039.5,2.96,,,176.0,0.25,0,10.003,,,
1454763600.0,,,0.0,0.0,-25.74,-32.44,-31.02,0.61,,2.0,,,180.0,,0.0,10.003,,,
1454767200.0,,,0.0,0.0,-23.73,-30.11,-28.97,0.62,,2.0,,,131.0,,0.0,10.003,,,
1454770800.0,,,0.0,0.0,-24.94,-30.28,-28.7,0.71,1040.1,1.53,,,224.0,,0.0,10.003,,,
1454774400.0,,,0.0,0.0,-25.74,-25.74,-30.02,0.67,,1.0,,,,,0.0,10.003,,,
1454778000.0,,,0.0,0.0,-29.76,-29.76,-33.97,0.67,,1.0,,,,,0.0,10.003,,,
1454781600.0,,,0.0,0.0,-27.84,-27.84,-31.9,0.68,1039.9,0.0,,,,,0.0,10.003,,,
1454785200.0,,,0.0,0.0,-29.76,-29.76,-35.03,0.6,,0.0,,,,,0.0,10.003,,,
1454788800.0,,,0.0,0.0,-26.73,-26.73,-31.02,0.67,,0.0,,,,,0.0,10.003,,,
1454792400,Clear,clear-night,0,0,-27.56,-27.56,-31.5,0.69,1039.2,0.95,,,161.0,0.25,0,10.003,,,
1454796000.0,,,0.0,0.0,-27.75,-27.75,-31.02,0.74,,1.0,,,,,0.0,10.003,,,
1454799600,Clear,clear-night,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.0,0,8.005,,,
1454803200,Mostly Cloudy,partly-cloudy-night,0,0,-24.63,-24.63,-27.95,0.74,1035.0,0.48,,,161.0,0.75,0,5.002,,,
1454806800,Mostly Cloudy,partly-cloudy-day,0,0,-24.76,-24.76,-28.97,0.68,,0,,,,0.75,0,5.002,,,
1454810400,Mostly Cloudy,partly-cloudy-day,0,0,-23.73,-23.73,-28.01,0.68,,0,,,,0.75,0,4.004,,,
1454814000,Foggy,fog,0,0,-18.71,-23.16,-24.51,0.6,1029.0,1.53,,,197.0,0.47,1,2.997,,,
1454817600,Foggy,fog,0,0,-16.74,-16.74,-24.0,0.53,,0,,,,0.0,2,2.997,,,
1454821200,Foggy,fog,0,0,-12.75,-12.75,-20.99,0.5,,0,,,,0.75,2,2.997,,,
1454824800,Partly Cloudy,partly-cloudy-day,0,0,-11.66,-11.66,-18.72,0.56,1022.3,0.48,,,320.0,0.57,2,6.004,,,
1454828400,Clear,clear-day,0,0,-11.74,-11.74,-17.0,0.65,,1,,,,0.0,1,8.005,,,
1454832000.0,,,0.0,0.0,-10.75,-14.98,-14.98,0.71,,2.0,,,,,,10.003,,,
1454835600,Mostly Cloudy,partly-cloudy-day,0,0,-12.13,-12.13,-16.66,0.69,1022.3,0.48,,,50.0,0.81,0,10.003,,,
1454839200,Mostly Cloudy,partly-cloudy-night,0,0,-16.74,-21.96,-19.99,0.76,,2,,,191.0,0.75,0,10.003,,,
1454842800,Mostly Cloudy,partly-cloudy-night,0,0,-16.74,-23.61,-20.99,0.7,,3,,,170.0,0.75,0,10.003,,,
1454846400,Partly Cloudy,partly-cloudy-night,0,0,-18.5,-18.5,-22.05,0.74,1026.6,0,,,,0.59,0,10.003,,,
1454850000,Partly Cloudy,partly-cloudy-night,0,0,-16.74,-16.74,-19.99,0.76,,0,,,,0.44,0,10.003,,,
1454853600,Mostly Cloudy,partly-cloudy-night,0,0,-15.72,-15.72,-19.99,0.7,,0,,,,0.75,0,10.003,,,
1454857200,Mostly Cloudy,partly-cloudy-night,0,0,-15.92,-15.92,-19.19,0.76,1025.4,0.95,,,180.0,0.81,0,10.003,,,
1454860800,Mostly Cloudy,partly-cloudy-night,0,0,-17.73,-17.73,-20.99,0.76,,1,,,,0.75,0,10.003,,,
1454864400,Partly Cloudy,partly-cloudy-night,0,0,-19.72,-25.44,-22.99,0.75,,2,,,200.0,0.44,0,10.003,,,
1454868000,Partly Cloudy,partly-cloudy-night,0,0,-20.66,-26.52,-23.72,0.76,1028.2,2,,,171.0,0.47,0,10.003,,,
1454871600,Mostly Cloudy,partly-cloudy-night,0,0,-20.73,-28.4,-24.0,0.75,,3,,,161.0,0.75,0,10.003,,,
1454875200,Mostly Cloudy,partly-cloudy-night,0,0,-18.74,-24.3,-22.01,0.75,,2,,,161.0,0.75,0,10.003,,,
1454878800,Mostly Cloudy,partly-cloudy-night,0,0,-19.55,-25.24,-22.48,0.78,1029.8,2,,,219.0,0.75,0,10.003,,,
1454882400,Mostly Cloudy,partly-cloudy-night,0,0,-19.72,-25.44,-22.99,0.75,,2,,,,0.75,0,6.004,,,
1454886000,Mostly Cloudy,partly-cloudy-night,0,0,-18.74,-18.74,-22.01,0.75,,0,,,,0.75,0,5.002,,,
1454889600,Mostly Cloudy,partly-cloudy-night,0,0,-21.05,-21.05,-23.13,0.83,1031.6,0.48,,,140.0,0.69,0,4.004,,,
1454893200,Clear,clear-day,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.0,0,4.004,,,
1454896800,Foggy,fog,0,0,-20.73,-20.73,-22.99,0.82,,0,,,,0.0,0,2.997,,,
1454900400,Foggy,fog,0,0,-18.52,-18.52,-21.39,0.78,1031.0,1,,,290.0,0.75,1,2.997,,,
1454904000,Clear,clear-day,0,0,-14.72,-14.72,-17.99,0.76,,0,,,,0.0,2,4.004,,,
1454907600,Clear,clear-day,0,0,-11.74,-11.74,-17.0,0.65,,0,,,,0.0,2,4.004,,,
1454911200,Clear,clear-day,0,0,-10.71,-10.71,-14.24,0.75,1025.2,0.48,,,320.0,0.0,2,6.004,,,
1454914800.0,,,0.0,0.0,-9.74,-13.81,-13.01,0.77,,2.0,,,311.0,,,10.003,,,
1454918400.0,,,0.0,0.0,-8.72,-12.62,-13.01,0.71,,2.0,,,300.0,,,10.003,,,
1454922000.0,,,0.0,0.0,-10.08,-13.31,-13.72,0.75,1023.0,1.53,,,264.0,,,10.003,,,
1454925600.0,,,0.0,0.0,-13.75,-13.75,-15.98,0.83,,0.0,,,,,0.0,10.003,,,
1454929200.0,,,0.0,0.0,-16.74,-16.74,-19.01,0.83,,1.0,,,,,0.0,10.003,,,
1454932800.0,,,0.0,0.0,-19.03,-25.53,-21.87,0.78,1027.2,2.48,,,176.0,,0.0,10.003,,,
1454936400.0,,,0.0,0.0,-17.73,-23.12,-19.99,0.83,,2.0,,,180.0,,0.0,10.003,,,
1454940000.0,,,0.0,0.0,-19.72,-25.44,-22.01,0.82,,2.0,,,180.0,,0.0,10.003,,,
1454943600.0,,,0.0,0.0,-18.67,-18.67,-20.75,0.84,1026.6,0.0,,,,,0.0,10.003,,,
1454947200.0,,,0.0,0.0,-21.75,-21.75,-25.02,0.75,,0.0,,,,,0.0,10.003,,,
1454950800.0,,,0.0,0.0,-21.75,-21.75,-25.02,0.75,,1.0,,,,,0.0,10.003,,,
1454954400,Clear,clear-night,0,0,-20.2,-20.2,-22.71,0.8,1026.6,0,,,,0.25,0,8.005,,,
1454958000,Clear,clear-night,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.0,0,6.004,,,
1454961600,Clear,clear-night,0,0,-20.73,-20.73,-24.0,0.75,,1,,,,0.0,0,6.004,,,
1454965200,Clear,clear-night,0,0,-21.23,-21.23,-24.0,0.78,1025.0,1,,,113.0,0.25,0,6.004,,,
1454968800,Clear,clear-night,0,0,-19.72,-19.72,-22.99,0.75,,1,,,,0.0,0,6.004,,,
1454972400,Clear,clear-night,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.0,0,6.004,,,
1454976000,Clear,clear-night,0,0,-20.7,-20.7,-23.63,0.77,1024.2,0.48,,,0.0,0.25,0,5.002,,,
1454979600,Mostly Cloudy,partly-cloudy-day,0,0,-19.72,-19.72,-22.01,0.82,,0,,,,0.75,0,4.004,,,
1454983200,Mostly Cloudy,partly-cloudy-day,0,0,-17.73,-17.73,-20.99,0.76,,0,,,,0.75,0,4.004,,,
1454986800,Foggy,fog,0,0,-13.39,-13.39,-15.51,0.84,1020.1,0,,,,0.81,1,2.997,,,
1454990400,Mostly Cloudy,partly-cloudy-day,0,0,-12.75,-12.75,-15.98,0.77,,0,,,,0.75,2,4.004,,,
1454994000,Mostly Cloudy,partly-cloudy-day,0,0,-8.72,-12.62,-14.98,0.61,,2,,,170.0,0.75,2,5.002,,,
1454997600,Mostly Cloudy,partly-cloudy-day,0,0,-7.47,-7.47,-13.1,0.64,1014.7,1,,,200.0,0.69,2,5.002,,,
1455001200,Mostly Cloudy,partly-cloudy-day,0,0,-6.74,-6.74,-12.0,0.66,,0,,,,0.75,1,5.002,,,
1455004800,Clear,clear-day,0,0,-4.73,-4.73,-11.01,0.61,,1,,,,0.0,1,5.002,,,
1455008400,Mostly Cloudy,partly-cloudy-day,0,0,-6.98,-6.98,-11.76,0.69,1013.6,0,,,,0.63,0,6.004,,,
1455012000,Clear,clear-night,0,0,-11.74,-16.13,-14.98,0.77,,2,,,170.0,0.0,0,6.004,,,
1455015600,Clear,clear-night,0,0,-12.75,-12.75,-14.98,0.83,,0,,,,0.0,0,6.004,,,
1455019200,Clear,clear-night,0,0,-15.35,-20.35,-18.24,0.79,1018.0,2,,,149.0,0.12,0,8.005,,,
1455022800.0,,,0.0,0.0,-15.72,-15.72,-19.01,0.76,,1.0,,,180.0,,0.0,10.003,,,
1455026400.0,,,0.0,0.0,-15.72,-15.72,-17.99,0.83,,1.0,,,180.0,,0.0,10.003,,,
1455030000.0,,,0.0,0.0,-14.04,-18.91,-16.32,0.83,1017.8,2.05,,,144.0,,0.0,10.003,,,
1455033600.0,,,0.0,0.0,-17.73,-17.73,-20.99,0.76,,1.0,,,,,0.0,10.003,,,
1455037200.0,,,0.0,0.0,-18.74,-24.3,-22.01,0.75,,2.0,,,191.0,,0.0,10.003,,,
1455040800,Clear,clear-night,0,0,-18.47,-18.47,-20.46,0.84,1020.6,0.48,,,50.0,0.0,0,8.005,,,
1455044400,Clear,clear-night,0,0,-19.72,-25.44,-22.99,0.75,,2,,,180.0,0.0,0,8.005,,,
1455048000,Clear,clear-night,0,0,-18.74,-24.3,-22.01,0.75,,2,,,180.0,0.0,0,8.005,,,
1455051600,Clear,clear-night,0,0,-19.99,-19.99,-22.26,0.82,1020.9,1,,,161.0,0.0,0,8.005,,,
1455055200,Clear,clear-night,0,0,-18.74,-18.74,-22.01,0.75,,1,,,,0.0,0,6.004,,,
1455058800,Clear,clear-night,0,0,-21.75,-21.75,-25.02,0.75,,0,,,,0.0,0,6.004,,,
1455062400,Clear,clear-night,0,0,-20.04,-20.04,-22.34,0.82,1022.0,0,,,,0.24,0,6.004,,,
