id,type,source,unit,date,value1,value2,value3
3406,PM2.5,Stateair.mn,µg/m3,2016-05-07 09:00:00,19.0,17.0,22.0
3407,PM2.5,Stateair.mn,µg/m3,2016-05-07 10:00:00,30.0,19.0,17.0
3408,PM2.5,Stateair.mn,µg/m3,2016-05-07 11:00:00,50.0,30.0,19.0
3409,PM2.5,Stateair.mn,µg/m3,2016-05-07 12:00:00,36.0,50.0,30.0
3410,PM2.5,Stateair.mn,µg/m3,2016-05-07 13:00:00,18.0,36.0,50.0
3411,PM2.5,Stateair.mn,µg/m3,2016-05-07 14:00:00,20.0,18.0,36.0
3412,PM2.5,Stateair.mn,µg/m3,2016-05-07 15:00:00,21.0,20.0,18.0
3413,PM2.5,Stateair.mn,µg/m3,2016-05-07 16:00:00,25.0,21.0,20.0
3414,PM2.5,Stateair.mn,µg/m3,2016-05-07 17:00:00,14.0,25.0,21.0
3415,PM2.5,Stateair.mn,µg/m3,2016-05-07 18:00:00,15.0,14.0,25.0
3416,PM2.5,Stateair.mn,µg/m3,2016-05-07 19:00:00,14.0,15.0,14.0
3417,PM2.5,Stateair.mn,µg/m3,2016-05-07 20:00:00,14.0,14.0,15.0
3418,PM2.5,Stateair.mn,µg/m3,2016-05-07 21:00:00,15.0,14.0,14.0
3419,PM2.5,Stateair.mn,µg/m3,2016-05-07 22:00:00,16.0,15.0,14.0
3420,PM2.5,Stateair.mn,µg/m3,2016-05-07 23:00:00,14.0,16.0,15.0
3421,PM2.5,Stateair.mn,µg/m3,2016-05-08 00:00:00,24.0,14.0,16.0
3422,PM2.5,Stateair.mn,µg/m3,2016-05-08 01:00:00,39.0,24.0,14.0
3423,PM2.5,Stateair.mn,µg/m3,2016-05-08 02:00:00,58.0,39.0,24.0
3424,PM2.5,Stateair.mn,µg/m3,2016-05-08 03:00:00,54.0,58.0,39.0
3425,PM2.5,Stateair.mn,µg/m3,2016-05-08 04:00:00,35.0,54.0,58.0
3426,PM2.5,Stateair.mn,µg/m3,2016-05-08 05:00:00,21.0,35.0,54.0
3427,PM2.5,Stateair.mn,µg/m3,2016-05-08 06:00:00,25.0,21.0,35.0
3428,PM2.5,Stateair.mn,µg/m3,2016-05-08 07:00:00,21.0,25.0,21.0
3429,PM2.5,Stateair.mn,µg/m3,2016-05-08 08:00:00,16.0,21.0,25.0
3430,PM2.5,Stateair.mn,µg/m3,2016-05-08 09:00:00,21.0,16.0,21.0
3431,PM2.5,Stateair.mn,µg/m3,2016-05-08 10:00:00,31.0,21.0,16.0
3432,PM2.5,Stateair.mn,µg/m3,2016-05-08 11:00:00,52.0,31.0,21.0
3433,PM2.5,Stateair.mn,µg/m3,2016-05-08 12:00:00,32.0,52.0,31.0
3434,PM2.5,Stateair.mn,µg/m3,2016-05-08 13:00:00,30.0,32.0,52.0
3435,PM2.5,Stateair.mn,µg/m3,2016-05-08 14:00:00,18.0,30.0,32.0
3436,PM2.5,Stateair.mn,µg/m3,2016-05-08 15:00:00,20.0,18.0,30.0
3437,PM2.5,Stateair.mn,µg/m3,2016-05-08 16:00:00,22.0,20.0,18.0
3438,PM2.5,Stateair.mn,µg/m3,2016-05-08 17:00:00,21.0,22.0,20.0
3439,PM2.5,Stateair.mn,µg/m3,2016-05-08 18:00:00,18.0,21.0,22.0
3440,PM2.5,Stateair.mn,µg/m3,2016-05-08 19:00:00,17.0,18.0,21.0
3441,PM2.5,Stateair.mn,µg/m3,2016-05-08 20:00:00,16.0,17.0,18.0
3442,PM2.5,Stateair.mn,µg/m3,2016-05-08 21:00:00,19.0,16.0,17.0
3443,PM2.5,Stateair.mn,µg/m3,2016-05-08 22:00:00,18.0,19.0,16.0
3444,PM2.5,Stateair.mn,µg/m3,2016-05-08 23:00:00,19.0,18.0,19.0
3445,PM2.5,Stateair.mn,µg/m3,2016-05-09 00:00:00,28.0,19.0,18.0
3446,PM2.5,Stateair.mn,µg/m3,2016-05-09 01:00:00,47.0,28.0,19.0
3447,PM2.5,Stateair.mn,µg/m3,2016-05-09 02:00:00,52.0,47.0,28.0
3448,PM2.5,Stateair.mn,µg/m3,2016-05-09 03:00:00,11.0,52.0,47.0
3449,PM2.5,Stateair.mn,µg/m3,2016-05-09 04:00:00,47.0,11.0,52.0
3450,PM2.5,Stateair.mn,µg/m3,2016-05-09 05:00:00,23.0,47.0,11.0
3451,PM2.5,Stateair.mn,µg/m3,2016-05-09 06:00:00,20.0,23.0,47.0
3452,PM2.5,Stateair.mn,µg/m3,2016-05-09 07:00:00,20.0,20.0,23.0
3453,PM2.5,Stateair.mn,µg/m3,2016-05-09 08:00:00,19.0,20.0,20.0
3454,PM2.5,Stateair.mn,µg/m3,2016-05-09 09:00:00,25.0,19.0,20.0
3455,PM2.5,Stateair.mn,µg/m3,2016-05-09 10:00:00,42.0,25.0,19.0
3456,PM2.5,Stateair.mn,µg/m3,2016-05-09 11:00:00,64.0,42.0,25.0
3457,PM2.5,Stateair.mn,µg/m3,2016-05-09 12:00:00,30.0,64.0,42.0
3458,PM2.5,Stateair.mn,µg/m3,2016-05-09 13:00:00,24.0,30.0,64.0
3459,PM2.5,Stateair.mn,µg/m3,2016-05-09 14:00:00,18.0,24.0,30.0
3460,PM2.5,Stateair.mn,µg/m3,2016-05-09 15:00:00,15.0,18.0,24.0
3461,PM2.5,Stateair.mn,µg/m3,2016-05-09 16:00:00,13.0,15.0,18.0
3462,PM2.5,Stateair.mn,µg/m3,2016-05-09 17:00:00,14.0,13.0,15.0
3463,PM2.5,Stateair.mn,µg/m3,2016-05-09 18:00:00,15.0,14.0,13.0
3464,PM2.5,Stateair.mn,µg/m3,2016-05-09 19:00:00,995.0,15.0,14.0
3465,PM2.5,Stateair.mn,µg/m3,2016-05-09 20:00:00,23.0,995.0,15.0
3466,PM2.5,Stateair.mn,µg/m3,2016-05-09 21:00:00,16.0,23.0,995.0
3467,PM2.5,Stateair.mn,µg/m3,2016-05-09 22:00:00,27.0,16.0,23.0
3468,PM2.5,Stateair.mn,µg/m3,2016-05-09 23:00:00,18.0,27.0,16.0
3469,PM2.5,Stateair.mn,µg/m3,2016-05-10 00:00:00,14.0,18.0,27.0
3470,PM2.5,Stateair.mn,µg/m3,2016-05-10 01:00:00,14.0,14.0,18.0
3471,PM2.5,Stateair.mn,µg/m3,2016-05-10 02:00:00,21.0,14.0,14.0
3472,PM2.5,Stateair.mn,µg/m3,2016-05-10 03:00:00,18.0,21.0,14.0
3473,PM2.5,Stateair.mn,µg/m3,2016-05-10 04:00:00,21.0,18.0,21.0
3474,PM2.5,Stateair.mn,µg/m3,2016-05-10 05:00:00,28.0,21.0,18.0
3475,PM2.5,Stateair.mn,µg/m3,2016-05-10 06:00:00,18.0,28.0,21.0
3476,PM2.5,Stateair.mn,µg/m3,2016-05-10 07:00:00,18.0,18.0,28.0
3477,PM2.5,Stateair.mn,µg/m3,2016-05-10 08:00:00,18.0,18.0,18.0
3478,PM2.5,Stateair.mn,µg/m3,2016-05-10 09:00:00,29.0,18.0,18.0
3479,PM2.5,Stateair.mn,µg/m3,2016-05-10 10:00:00,42.0,29.0,18.0
3480,PM2.5,Stateair.mn,µg/m3,2016-05-10 11:00:00,96.0,42.0,29.0
3481,PM2.5,Stateair.mn,µg/m3,2016-05-10 12:00:00,91.0,96.0,42.0
3482,PM2.5,Stateair.mn,µg/m3,2016-05-10 13:00:00,51.0,91.0,96.0
3483,PM2.5,Stateair.mn,µg/m3,2016-05-10 14:00:00,28.0,51.0,91.0
3484,PM2.5,Stateair.mn,µg/m3,2016-05-10 15:00:00,30.0,28.0,51.0
3485,PM2.5,Stateair.mn,µg/m3,2016-05-10 16:00:00,23.0,30.0,28.0
3486,PM2.5,Stateair.mn,µg/m3,2016-05-10 17:00:00,18.0,23.0,30.0
3487,PM2.5,Stateair.mn,µg/m3,2016-05-10 18:00:00,29.0,18.0,23.0
3488,PM2.5,Stateair.mn,µg/m3,2016-05-10 19:00:00,44.0,29.0,18.0
3489,PM2.5,Stateair.mn,µg/m3,2016-05-10 20:00:00,35.0,44.0,29.0
3490,PM2.5,Stateair.mn,µg/m3,2016-05-10 21:00:00,28.0,35.0,44.0
3491,PM2.5,Stateair.mn,µg/m3,2016-05-10 22:00:00,25.0,28.0,35.0
3492,PM2.5,Stateair.mn,µg/m3,2016-05-10 23:00:00,32.0,25.0,28.0
3493,PM2.5,Stateair.mn,µg/m3,2016-05-11 00:00:00,27.0,32.0,25.0
3494,PM2.5,Stateair.mn,µg/m3,2016-05-11 01:00:00,26.0,27.0,32.0
3495,PM2.5,Stateair.mn,µg/m3,2016-05-11 02:00:00,30.0,26.0,27.0
3496,PM2.5,Stateair.mn,µg/m3,2016-05-11 03:00:00,26.0,30.0,26.0
3497,PM2.5,Stateair.mn,µg/m3,2016-05-11 04:00:00,20.0,26.0,30.0
3498,PM2.5,Stateair.mn,µg/m3,2016-05-11 05:00:00,19.0,20.0,26.0
3499,PM2.5,Stateair.mn,µg/m3,2016-05-11 06:00:00,18.0,19.0,20.0
3500,PM2.5,Stateair.mn,µg/m3,2016-05-11 07:00:00,27.0,18.0,19.0
3501,PM2.5,Stateair.mn,µg/m3,2016-05-11 08:00:00,27.0,27.0,18.0
3502,PM2.5,Stateair.mn,µg/m3,2016-05-11 09:00:00,26.0,27.0,27.0
3503,PM2.5,Stateair.mn,µg/m3,2016-05-11 10:00:00,31.0,26.0,27.0
3504,PM2.5,Stateair.mn,µg/m3,2016-05-11 11:00:00,19.0,31.0,26.0
3505,PM2.5,Stateair.mn,µg/m3,2016-05-11 12:00:00,42.0,19.0,31.0
3506,PM2.5,Stateair.mn,µg/m3,2016-05-11 13:00:00,33.0,42.0,19.0
3507,PM2.5,Stateair.mn,µg/m3,2016-05-11 14:00:00,36.0,33.0,42.0
3508,PM2.5,Stateair.mn,µg/m3,2016-05-11 15:00:00,41.0,36.0,33.0
3509,PM2.5,Stateair.mn,µg/m3,2016-05-11 16:00:00,31.0,41.0,36.0
3510,PM2.5,Stateair.mn,µg/m3,2016-05-11 17:00:00,31.0,31.0,41.0
3511,PM2.5,Stateair.mn,µg/m3,2016-05-11 18:00:00,27.0,31.0,31.0
3512,PM2.5,Stateair.mn,µg/m3,2016-05-11 19:00:00,22.0,27.0,31.0
3513,PM2.5,Stateair.mn,µg/m3,2016-05-11 20:00:00,19.0,22.0,27.0
3514,PM2.5,Stateair.mn,µg/m3,2016-05-11 21:00:00,20.0,19.0,22.0
3515,PM2.5,Stateair.mn,µg/m3,2016-05-11 22:00:00,19.0,20.0,19.0
3516,PM2.5,Stateair.mn,µg/m3,2016-05-11 23:00:00,22.0,19.0,20.0
3517,PM2.5,Stateair.mn,µg/m3,2016-05-12 00:00:00,49.0,22.0,19.0
3518,PM2.5,Stateair.mn,µg/m3,2016-05-12 01:00:00,37.0,49.0,22.0
3519,PM2.5,Stateair.mn,µg/m3,2016-05-12 02:00:00,44.0,37.0,49.0
3520,PM2.5,Stateair.mn,µg/m3,2016-05-12 03:00:00,64.0,44.0,37.0
3521,PM2.5,Stateair.mn,µg/m3,2016-05-12 04:00:00,33.0,64.0,44.0
3522,PM2.5,Stateair.mn,µg/m3,2016-05-12 05:00:00,31.0,33.0,64.0
3523,PM2.5,Stateair.mn,µg/m3,2016-05-12 06:00:00,27.0,31.0,33.0
3524,PM2.5,Stateair.mn,µg/m3,2016-05-12 07:00:00,24.0,27.0,31.0
3525,PM2.5,Stateair.mn,µg/m3,2016-05-12 08:00:00,30.0,24.0,27.0
3526,PM2.5,Stateair.mn,µg/m3,2016-05-12 09:00:00,35.0,30.0,24.0
3527,PM2.5,Stateair.mn,µg/m3,2016-05-12 10:00:00,28.0,35.0,30.0
3528,PM2.5,Stateair.mn,µg/m3,2016-05-12 11:00:00,54.0,28.0,35.0
3529,PM2.5,Stateair.mn,µg/m3,2016-05-12 12:00:00,58.0,54.0,28.0
3530,PM2.5,Stateair.mn,µg/m3,2016-05-12 13:00:00,59.0,58.0,54.0
3531,PM2.5,Stateair.mn,µg/m3,2016-05-12 14:00:00,61.0,59.0,58.0
3532,PM2.5,Stateair.mn,µg/m3,2016-05-12 15:00:00,69.0,61.0,59.0
3533,PM2.5,Stateair.mn,µg/m3,2016-05-12 16:00:00,45.0,69.0,61.0
3534,PM2.5,Stateair.mn,µg/m3,2016-05-12 17:00:00,94.0,45.0,69.0
3535,PM2.5,Stateair.mn,µg/m3,2016-05-12 18:00:00,18.0,94.0,45.0
3536,PM2.5,Stateair.mn,µg/m3,2016-05-12 19:00:00,16.0,18.0,94.0
3537,PM2.5,Stateair.mn,µg/m3,2016-05-12 20:00:00,14.0,16.0,18.0
3538,PM2.5,Stateair.mn,µg/m3,2016-05-12 21:00:00,15.0,14.0,16.0
3539,PM2.5,Stateair.mn,µg/m3,2016-05-12 22:00:00,17.0,15.0,14.0
3540,PM2.5,Stateair.mn,µg/m3,2016-05-12 23:00:00,15.0,17.0,15.0
3541,PM2.5,Stateair.mn,µg/m3,2016-05-13 00:00:00,18.0,15.0,17.0
3542,PM2.5,Stateair.mn,µg/m3,2016-05-13 01:00:00,174.0,18.0,15.0
3543,PM2.5,Stateair.mn,µg/m3,2016-05-13 02:00:00,65.0,174.0,18.0
3544,PM2.5,Stateair.mn,µg/m3,2016-05-13 03:00:00,48.0,65.0,174.0
3545,PM2.5,Stateair.mn,µg/m3,2016-05-13 04:00:00,45.0,48.0,65.0
3546,PM2.5,Stateair.mn,µg/m3,2016-05-13 05:00:00,-999.0,45.0,48.0
3547,PM2.5,Stateair.mn,µg/m3,2016-05-13 06:00:00,51.0,-999.0,45.0
3548,PM2.5,Stateair.mn,µg/m3,2016-05-13 07:00:00,69.0,51.0,-999.0
3549,PM2.5,Stateair.mn,µg/m3,2016-05-13 08:00:00,72.0,69.0,51.0
3550,PM2.5,Stateair.mn,µg/m3,2016-05-13 09:00:00,58.0,72.0,69.0
3551,PM2.5,Stateair.mn,µg/m3,2016-05-13 10:00:00,106.0,58.0,72.0
3552,PM2.5,Stateair.mn,µg/m3,2016-05-13 11:00:00,108.0,106.0,58.0
3553,PM2.5,Stateair.mn,µg/m3,2016-05-13 12:00:00,29.0,108.0,106.0
3554,PM2.5,Stateair.mn,µg/m3,2016-05-13 13:00:00,39.0,29.0,108.0
3555,PM2.5,Stateair.mn,µg/m3,2016-05-13 14:00:00,36.0,39.0,29.0
3556,PM2.5,Stateair.mn,µg/m3,2016-05-13 15:00:00,27.0,36.0,39.0
3557,PM2.5,Stateair.mn,µg/m3,2016-05-13 16:00:00,37.0,27.0,36.0
3558,PM2.5,Stateair.mn,µg/m3,2016-05-13 17:00:00,19.0,37.0,27.0
3559,PM2.5,Stateair.mn,µg/m3,2016-05-13 18:00:00,18.0,19.0,37.0
3560,PM2.5,Stateair.mn,µg/m3,2016-05-13 19:00:00,24.0,18.0,19.0
3561,PM2.5,Stateair.mn,µg/m3,2016-05-13 20:00:00,29.0,24.0,18.0
3562,PM2.5,Stateair.mn,µg/m3,2016-05-13 21:00:00,25.0,29.0,24.0
3563,PM2.5,Stateair.mn,µg/m3,2016-05-13 22:00:00,18.0,25.0,29.0
3564,PM2.5,Stateair.mn,µg/m3,2016-05-13 23:00:00,16.0,18.0,25.0
3565,PM2.5,Stateair.mn,µg/m3,2016-05-14 00:00:00,14.0,16.0,18.0
3566,PM2.5,Stateair.mn,µg/m3,2016-05-14 01:00:00,13.0,14.0,16.0
3567,PM2.5,Stateair.mn,µg/m3,2016-05-14 02:00:00,13.0,13.0,14.0
3568,PM2.5,Stateair.mn,µg/m3,2016-05-14 03:00:00,15.0,13.0,13.0
3569,PM2.5,Stateair.mn,µg/m3,2016-05-14 04:00:00,15.0,15.0,13.0
3570,PM2.5,Stateair.mn,µg/m3,2016-05-14 05:00:00,15.0,15.0,15.0
3571,PM2.5,Stateair.mn,µg/m3,2016-05-14 06:00:00,14.0,15.0,15.0
3572,PM2.5,Stateair.mn,µg/m3,2016-05-14 07:00:00,12.0,14.0,15.0
3573,PM2.5,Stateair.mn,µg/m3,2016-05-14 08:00:00,14.0,12.0,14.0
3574,PM2.5,Stateair.mn,µg/m3,2016-05-14 09:00:00,14.0,14.0,12.0
3575,PM2.5,Stateair.mn,µg/m3,2016-05-14 10:00:00,16.0,14.0,14.0
3576,PM2.5,Stateair.mn,µg/m3,2016-05-14 11:00:00,17.0,16.0,14.0
3577,PM2.5,Stateair.mn,µg/m3,2016-05-14 12:00:00,16.0,17.0,16.0
3578,PM2.5,Stateair.mn,µg/m3,2016-05-14 13:00:00,16.0,16.0,17.0
3579,PM2.5,Stateair.mn,µg/m3,2016-05-14 14:00:00,16.0,16.0,16.0
3580,PM2.5,Stateair.mn,µg/m3,2016-05-14 15:00:00,14.0,16.0,16.0
3581,PM2.5,Stateair.mn,µg/m3,2016-05-14 16:00:00,12.0,14.0,16.0
3582,PM2.5,Stateair.mn,µg/m3,2016-05-14 17:00:00,14.0,12.0,14.0
3583,PM2.5,Stateair.mn,µg/m3,2016-05-14 18:00:00,15.0,14.0,12.0
3584,PM2.5,Stateair.mn,µg/m3,2016-05-14 19:00:00,15.0,15.0,14.0
3585,PM2.5,Stateair.mn,µg/m3,2016-05-14 20:00:00,14.0,15.0,15.0
3586,PM2.5,Stateair.mn,µg/m3,2016-05-14 21:00:00,16.0,14.0,15.0
3587,PM2.5,Stateair.mn,µg/m3,2016-05-14 22:00:00,17.0,16.0,14.0
3588,PM2.5,Stateair.mn,µg/m3,2016-05-14 23:00:00,16.0,17.0,16.0
3589,PM2.5,Stateair.mn,µg/m3,2016-05-15 00:00:00,27.0,16.0,17.0
3590,PM2.5,Stateair.mn,µg/m3,2016-05-15 01:00:00,50.0,27.0,16.0
3591,PM2.5,Stateair.mn,µg/m3,2016-05-15 02:00:00,138.0,50.0,27.0
3592,PM2.5,Stateair.mn,µg/m3,2016-05-15 03:00:00,34.0,138.0,50.0
3593,PM2.5,Stateair.mn,µg/m3,2016-05-15 04:00:00,27.0,34.0,138.0
3594,PM2.5,Stateair.mn,µg/m3,2016-05-15 05:00:00,25.0,27.0,34.0
3595,PM2.5,Stateair.mn,µg/m3,2016-05-15 06:00:00,25.0,25.0,27.0
3596,PM2.5,Stateair.mn,µg/m3,2016-05-15 07:00:00,19.0,25.0,25.0
3597,PM2.5,Stateair.mn,µg/m3,2016-05-15 08:00:00,19.0,19.0,25.0
3598,PM2.5,Stateair.mn,µg/m3,2016-05-15 09:00:00,17.0,19.0,19.0
3599,PM2.5,Stateair.mn,µg/m3,2016-05-15 10:00:00,32.0,17.0,19.0
3600,PM2.5,Stateair.mn,µg/m3,2016-05-15 11:00:00,49.0,32.0,17.0
3601,PM2.5,Stateair.mn,µg/m3,2016-05-15 12:00:00,45.0,49.0,32.0
3602,PM2.5,Stateair.mn,µg/m3,2016-05-15 13:00:00,28.0,45.0,49.0
3603,PM2.5,Stateair.mn,µg/m3,2016-05-15 14:00:00,22.0,28.0,45.0
3604,PM2.5,Stateair.mn,µg/m3,2016-05-15 15:00:00,18.0,22.0,28.0
3605,PM2.5,Stateair.mn,µg/m3,2016-05-15 16:00:00,17.0,18.0,22.0
3606,PM2.5,Stateair.mn,µg/m3,2016-05-15 17:00:00,16.0,17.0,18.0
3607,PM2.5,Stateair.mn,µg/m3,2016-05-15 18:00:00,19.0,16.0,17.0
3608,PM2.5,Stateair.mn,µg/m3,2016-05-15 19:00:00,15.0,19.0,16.0
3609,PM2.5,Stateair.mn,µg/m3,2016-05-15 20:00:00,11.0,15.0,19.0
3610,PM2.5,Stateair.mn,µg/m3,2016-05-15 21:00:00,12.0,11.0,15.0
3611,PM2.5,Stateair.mn,µg/m3,2016-05-15 22:00:00,12.0,12.0,11.0
3612,PM2.5,Stateair.mn,µg/m3,2016-05-15 23:00:00,14.0,12.0,12.0
3613,PM2.5,Stateair.mn,µg/m3,2016-05-16 00:00:00,30.0,14.0,12.0
3614,PM2.5,Stateair.mn,µg/m3,2016-05-16 01:00:00,163.0,30.0,14.0
3615,PM2.5,Stateair.mn,µg/m3,2016-05-16 02:00:00,50.0,163.0,30.0
3616,PM2.5,Stateair.mn,µg/m3,2016-05-16 03:00:00,27.0,50.0,163.0
3617,PM2.5,Stateair.mn,µg/m3,2016-05-16 04:00:00,26.0,27.0,50.0
3618,PM2.5,Stateair.mn,µg/m3,2016-05-16 05:00:00,30.0,26.0,27.0
3619,PM2.5,Stateair.mn,µg/m3,2016-05-16 06:00:00,17.0,30.0,26.0
3620,PM2.5,Stateair.mn,µg/m3,2016-05-16 07:00:00,18.0,17.0,30.0
3621,PM2.5,Stateair.mn,µg/m3,2016-05-16 08:00:00,19.0,18.0,17.0
3622,PM2.5,Stateair.mn,µg/m3,2016-05-16 09:00:00,25.0,19.0,18.0
3623,PM2.5,Stateair.mn,µg/m3,2016-05-16 10:00:00,41.0,25.0,19.0
3624,PM2.5,Stateair.mn,µg/m3,2016-05-16 11:00:00,61.0,41.0,25.0
3625,PM2.5,Stateair.mn,µg/m3,2016-05-16 12:00:00,40.0,61.0,41.0
3626,PM2.5,Stateair.mn,µg/m3,2016-05-16 13:00:00,26.0,40.0,61.0
3627,PM2.5,Stateair.mn,µg/m3,2016-05-16 14:00:00,31.0,26.0,40.0
3628,PM2.5,Stateair.mn,µg/m3,2016-05-16 15:00:00,23.0,31.0,26.0
3629,PM2.5,Stateair.mn,µg/m3,2016-05-16 16:00:00,19.0,23.0,31.0
3630,PM2.5,Stateair.mn,µg/m3,2016-05-16 17:00:00,16.0,19.0,23.0
3631,PM2.5,Stateair.mn,µg/m3,2016-05-16 18:00:00,25.0,16.0,19.0
3632,PM2.5,Stateair.mn,µg/m3,2016-05-16 19:00:00,20.0,25.0,16.0
3633,PM2.5,Stateair.mn,µg/m3,2016-05-16 20:00:00,17.0,20.0,25.0
3634,PM2.5,Stateair.mn,µg/m3,2016-05-16 21:00:00,14.0,17.0,20.0
3635,PM2.5,Stateair.mn,µg/m3,2016-05-16 22:00:00,15.0,14.0,17.0
3636,PM2.5,Stateair.mn,µg/m3,2016-05-16 23:00:00,16.0,15.0,14.0
3637,PM2.5,Stateair.mn,µg/m3,2016-05-17 00:00:00,40.0,16.0,15.0
3638,PM2.5,Stateair.mn,µg/m3,2016-05-17 01:00:00,-999.0,40.0,16.0
3639,PM2.5,Stateair.mn,µg/m3,2016-05-17 02:00:00,38.0,-999.0,40.0
3640,PM2.5,Stateair.mn,µg/m3,2016-05-17 03:00:00,29.0,38.0,-999.0
3641,PM2.5,Stateair.mn,µg/m3,2016-05-17 04:00:00,29.0,29.0,38.0
3642,PM2.5,Stateair.mn,µg/m3,2016-05-17 05:00:00,28.0,29.0,29.0
3643,PM2.5,Stateair.mn,µg/m3,2016-05-17 06:00:00,27.0,28.0,29.0
3644,PM2.5,Stateair.mn,µg/m3,2016-05-17 07:00:00,28.0,27.0,28.0
3645,PM2.5,Stateair.mn,µg/m3,2016-05-17 08:00:00,28.0,28.0,27.0
3646,PM2.5,Stateair.mn,µg/m3,2016-05-17 09:00:00,27.0,28.0,28.0
3647,PM2.5,Stateair.mn,µg/m3,2016-05-17 10:00:00,48.0,27.0,28.0
3648,PM2.5,Stateair.mn,µg/m3,2016-05-17 11:00:00,53.0,48.0,27.0
3649,PM2.5,Stateair.mn,µg/m3,2016-05-17 12:00:00,48.0,53.0,48.0
3650,PM2.5,Stateair.mn,µg/m3,2016-05-17 13:00:00,38.0,48.0,53.0
3651,PM2.5,Stateair.mn,µg/m3,2016-05-17 14:00:00,23.0,38.0,48.0
3652,PM2.5,Stateair.mn,µg/m3,2016-05-17 15:00:00,23.0,23.0,38.0
3653,PM2.5,Stateair.mn,µg/m3,2016-05-17 16:00:00,20.0,23.0,23.0
3654,PM2.5,Stateair.mn,µg/m3,2016-05-17 17:00:00,15.0,20.0,23.0
3655,PM2.5,Stateair.mn,µg/m3,2016-05-17 18:00:00,16.0,15.0,20.0
3656,PM2.5,Stateair.mn,µg/m3,2016-05-17 19:00:00,16.0,16.0,15.0
3657,PM2.5,Stateair.mn,µg/m3,2016-05-17 20:00:00,17.0,16.0,16.0
3658,PM2.5,Stateair.mn,µg/m3,2016-05-17 21:00:00,16.0,17.0,16.0
3659,PM2.5,Stateair.mn,µg/m3,2016-05-17 22:00:00,13.0,16.0,17.0
3660,PM2.5,Stateair.mn,µg/m3,2016-05-17 23:00:00,18.0,13.0,16.0
3661,PM2.5,Stateair.mn,µg/m3,2016-05-18 00:00:00,31.0,18.0,13.0
3662,PM2.5,Stateair.mn,µg/m3,2016-05-18 01:00:00,28.0,31.0,18.0
3663,PM2.5,Stateair.mn,µg/m3,2016-05-18 02:00:00,18.0,28.0,31.0
3664,PM2.5,Stateair.mn,µg/m3,2016-05-18 03:00:00,17.0,18.0,28.0
3665,PM2.5,Stateair.mn,µg/m3,2016-05-18 04:00:00,16.0,17.0,18.0
3666,PM2.5,Stateair.mn,µg/m3,2016-05-18 05:00:00,14.0,16.0,17.0
3667,PM2.5,Stateair.mn,µg/m3,2016-05-18 06:00:00,11.0,14.0,16.0
3668,PM2.5,Stateair.mn,µg/m3,2016-05-18 07:00:00,10.0,11.0,14.0
3669,PM2.5,Stateair.mn,µg/m3,2016-05-18 08:00:00,13.0,10.0,11.0
3670,PM2.5,Stateair.mn,µg/m3,2016-05-18 09:00:00,13.0,13.0,10.0
3671,PM2.5,Stateair.mn,µg/m3,2016-05-18 10:00:00,15.0,13.0,13.0
3672,PM2.5,Stateair.mn,µg/m3,2016-05-18 11:00:00,14.0,15.0,13.0
3673,PM2.5,Stateair.mn,µg/m3,2016-05-18 12:00:00,15.0,14.0,15.0
3674,PM2.5,Stateair.mn,µg/m3,2016-05-18 13:00:00,17.0,15.0,14.0
3675,PM2.5,Stateair.mn,µg/m3,2016-05-18 14:00:00,18.0,17.0,15.0
3676,PM2.5,Stateair.mn,µg/m3,2016-05-18 15:00:00,26.0,18.0,17.0
3677,PM2.5,Stateair.mn,µg/m3,2016-05-18 16:00:00,47.0,26.0,18.0
3678,PM2.5,Stateair.mn,µg/m3,2016-05-18 17:00:00,27.0,47.0,26.0
3679,PM2.5,Stateair.mn,µg/m3,2016-05-18 18:00:00,24.0,27.0,47.0
3680,PM2.5,Stateair.mn,µg/m3,2016-05-18 19:00:00,29.0,24.0,27.0
3681,PM2.5,Stateair.mn,µg/m3,2016-05-18 20:00:00,23.0,29.0,24.0
3682,PM2.5,Stateair.mn,µg/m3,2016-05-18 21:00:00,28.0,23.0,29.0
3683,PM2.5,Stateair.mn,µg/m3,2016-05-18 22:00:00,26.0,28.0,23.0
3684,PM2.5,Stateair.mn,µg/m3,2016-05-18 23:00:00,22.0,26.0,28.0
3685,PM2.5,Stateair.mn,µg/m3,2016-05-19 00:00:00,25.0,22.0,26.0
3686,PM2.5,Stateair.mn,µg/m3,2016-05-19 01:00:00,46.0,25.0,22.0
3687,PM2.5,Stateair.mn,µg/m3,2016-05-19 02:00:00,67.0,46.0,25.0
3688,PM2.5,Stateair.mn,µg/m3,2016-05-19 03:00:00,23.0,67.0,46.0
3689,PM2.5,Stateair.mn,µg/m3,2016-05-19 04:00:00,51.0,23.0,67.0
3690,PM2.5,Stateair.mn,µg/m3,2016-05-19 05:00:00,27.0,51.0,23.0
3691,PM2.5,Stateair.mn,µg/m3,2016-05-19 06:00:00,22.0,27.0,51.0
3692,PM2.5,Stateair.mn,µg/m3,2016-05-19 07:00:00,18.0,22.0,27.0
3693,PM2.5,Stateair.mn,µg/m3,2016-05-19 08:00:00,37.0,18.0,22.0
3694,PM2.5,Stateair.mn,µg/m3,2016-05-19 09:00:00,19.0,37.0,18.0
3695,PM2.5,Stateair.mn,µg/m3,2016-05-19 10:00:00,21.0,19.0,37.0
3696,PM2.5,Stateair.mn,µg/m3,2016-05-19 11:00:00,19.0,21.0,19.0
